rating,review
__label__3 ,jeg kontaktede ferratum vedrørende et minilån på 500 - kr. ( uden gebyr og renter ) få minutter efter jeg havde sendt ansøgningen fik jeg en bekræftelsehvilke jeg skulle godkende - enten via sms eller ferratums hjemmeside - og vupti - dagen efter stod pengene på min nem-konto... super hurtigtbilligtog nemt! mega godt når man lige mangler 500 - dask til et eller andet der kommer uforventet! kan jeg varmt anbefale! men husk: det kan kun betale signår man også betaler lånet tilbage indenfor de 15 dage tidsramme. men det er jo nok også klartat man kun låner pengenår man også har mulighed for tilbagebetaling!!!! ;)men meget negativ syntes jeg :at ferratum reklamerer medat man kan låne 500 - kr i 30 dage ( viser de også på deres tabell på deres hjemmeside ) men hvis du indgår aftalen og læser det i småt.... tja - så skal lånet betales tilbage allerede efter 15 dage!!!!!! der føler man sig så taget lidt ved røven!
__label__5 ,jeg ansøgte lørdag aften om et lån på 500.-. mandag formiddag var der svarog jeg kunne (hvis jeg ville) låne 1.000 -. da jeg havde godkendt via sms gik der ikke lang tidfør der var en meddelelse omat pengene var til rådighed på min konto dagen efter. det kalder jeg kvik-lån og god service.
__label__5 ,ja måsigeatferratum.dk ( ' ferratum ' ) -erenudmærketlåne-option. efternogenovervejelse valgtejegatlånekr.1.000:- finservice.ingenanmærkninger. lånet løberieenmåned:-)m. v. h.k.n.
__label__5 ,jeg tog et lån. jeg fik hurtig svar og allerede dagen efter stod pengene på min konto. super god service-
__label__5 ,jeg synes det var en god måde til at hjælpe mig med en pludselig opstået pengemangel.
__label__5 ,total god oplevelse fik et lån hurtigt da jeg stod og skulle bruge nogle hurtige penge ikke noget jeg normalt gør jeg brugte de 1000 kroner på en festlig aften på casino og vandt 12800 tak til jer mvh henrik
__label__4 ,bare fået en god behandling
__label__2 ,kære kunde service vedr. faktura 1 1 7 3 5jeg reflekterede på tilbud fra ferratum hvor der stod at hvis man bestilte samme dag ville lånet være uden renter -jeg bestemte mig derfor at forsøge og nogle dage efter var mit lån godkendt og indsat på min nem-konto -der blev skrevet at jeg havde 14 dages fortrydelsesret men samtidig blev jeg opmærksom på at der blev opkrævet renter kr 250.oo.-jeg opsiger derfor mit abonnement hos ferratum og sender i dag de kr 1000.- retur idet jeg beklager ulejlighedenhvis jeg evt. senere får brug for jeres tilbud vil jeg vende tilbage -med venlig hilsenbentclausen
__label__5 ,jeg lånte 500 kr. uden rener og gebyrer. det var virkelig letså kommer der igen en lejlighedhvor det kan lade sig gøre at låne et mindre beløb i nogle få dage uden der kommer alle mulige omkostninger ja så gør jeg det da nok igen
__label__5 ,dejligt nemt og lige til man behøver hverken at skrive konto-nr eller noget udover ens cprog så man lyn hurtigt svar tilbage fra ferratum. virkelig god service :) 5-stars her fra.
__label__1 ,jeg kunne ikke få et lån hos jer selvom jeg kunne stille sikkerhed i afbetalingen.
__label__5 ,da man som pensionisthar man ingen pengeså hvis der skal ske bare et eller andetså er der aldrig penge til det. så jeg kan kun sigetak for hjælpendet var rartikke bare at blive set på som en værdigløsder er smidt hen i et hjørnedet er bestemt ikke morsomt.venligst sanne engslev
__label__5 ,det har været en positiv oplevelse at låne hos jer kørt på skinner. ikke sidste gang jeg gør det
__label__5 ,det er nemt og hurtigtpengene går ind dagen efter man har ansøgtsuper man kan låne 500 kr gratis første gang. godt når man er løbet tør sidst på måneden.
__label__4 ,hurtiglånet
__label__5 ,er brugt til diverse ting og sager + privat
__label__5 ,jeg har lånt lidt enge hos ferratum
__label__5 ,5 stjernerhurtigt og nemt
__label__5 ,hurtig sagsbehandling
__label__4 ,firma navn: ferratumjeg er meget tilfreds med den hurtige behandlingstid og den diskrete valg mulighed som ferratum er. der er dog noget som undre mig en del?derdet går ud på erhvorfor jeg kan låne 500 kr. men ikke 1000 eller 1500 kr.???? jeg kan godt se forskellen mellem 500 og op til 3000 kr. jeg lånte penge for at prøve systemet og vil nok ik gøre det igen da 500 kr. ik er bøvlet værdhavde jeg kunne låne 1500 til 2000 ville det ik være nogen problem at bruge ferratum fremover. fprstå mig ret når jeg siger 500 kr. kan man ik bruge til noget hvorimod 1500-2000 kr. kan bruges fornuftig.
__label__5 ,havde fået et lån hos ferratum og det var godt.
__label__5 ,det er klart 5 stjernerhurtigt enkelt og nemt pengene næste dag
__label__5 ,godkendelsen kom lynhurtigt og uden problemer.
__label__5 ,god og hurtig service
__label__5 ,jeg finder ferratum-løsningen meget effektivmen også meget dyr. ansøgningen behandles meget hurtigt og udbetalingerne sker særdeles hurtigt. venlig personlig betjening. men jeg kunne foreslåat man gav lidt rabat procentuelt på lånene fra 2.000-3500. jeg vil efter den gamle karakterskala give dem et ug- med pil op
__label__5 ,helt iorden service. fik godkendelse og pinkode til godkendelse af lånet samme dagmed hurtig overførsel efterfølgende bankdag!! i har også de billigste oprettelsesgebyrer i forhold til andre sms-lån hvilket jo er super!!
__label__5 ,perfekt service. hurtigt forløb. perfekt
__label__5 ,jeg har kun haft gode oplevelser med ferratumog syntes det er en god måde at få lidt ekstra pengenår man står og manglerog jeg syntes det er rigtig godt at de ikk har superhøje gebyrer som andre af den slags minilån!!!!!
__label__5 ,ferratumer helt fantastisk effektiv og solid. tak det oplever jeg ellers ikke meget
__label__5 ,når jeg ansøger om et lån hos ferratum så går der ikke lang tid før min mobil ringer med en besked fradem
__label__2 ,det jeg ikke synes omer at i ligepludselig sætter penge ind på et andet kontonr. end det der er blevet opgivet. og det andet ville det være bedre hvis lånene kunne løbe over to måneder i stedet for en. hvis det kunne løbe over to måneder så får i fem stjerner.
__label__5 ,jeg synes det er stor glad for mig jeg har op lever de går en fantastic arbejder keep up the great work.m v hilsen zahra adam
__label__4 ,det var rigtigt surt at i første gang ikke giver lån på over 1000 dkkda jeg havde bedt om et lån på 2000 dkk.
__label__1 ,jeg har brugt ferratum en del gange og har betalt til tiden hver gangmen denne måned kunne jeg ikkeså efter jeg modtog en rykkersendte jeg en mail til ferratum kundeservice samt gothia vedr. udsættelse til 1. september jeg får intet svar og hører ikke fra demså jeg vedtagerdet er accepteret indtil jeg dags dato får et brev medjeg er kommet i inkasso. herefter ringer jeg til ferratum - bliver viderestillet til gothiahvor jeg snakker med en inkompetent konsulentsom sigerde ringer tilbage. lang tid efter bliver jeg ringet op af en meget arrogant mandsom griner af mig og henviser mig til at sende min klage til forbrugerstyrelsen. jeg forklarer at jeg kun har fået en rykker og man skal have 2 rykker samt en inkassovarselhvilket jeg ikke har fået. jeg oplyserjeg gerne vil betale rykkermen ikke inkassoomkostninger. han griner fortsatså jeg afslutterda det er under min værdighed at blive snakket så meget ned til. jeg har aldrig prøvet noget lignende!
__label__5 ,dejlig hurtigt og nemt. rigtig fin og god service.
__label__5 ,hurtigt behandling og man havde pengene i hånden dagen efter.
__label__5 ,penge kom dagen after jeg bestilte og jeg fik alle de informationerjeg havde brug for. kan kun anbefale til andre. super sevice og hurtig(:
__label__5 ,det var helt perfekt at handle med ferratum og jeg ville gøre det igen
__label__5 ,jeg er fuldstændig tilfreds med behandlingenjeg har fået hos ferratum.
__label__5 ,mit lån gik hurtigt igennem. det var effektivt og uden problemer.
__label__5 ,alle samem viker fling mensker og de hjelpe meget når man ringe og godt servis og glade meget når jeg ringe sanne hun hjelpe meget al tide når jeg spør hen omkviklån:( jeg skrive ikke så godt dansk men taler fin ha ha ha ha dansk :) så jeg hoper kan i leser vad jeg skrivehilsen nimer
__label__5 ,alt gik hurtigt og problemfrit
__label__5 ,vil bare sige at har haft stor glæde af ferratum. har man probs med at betale tilbage ( hvad der jo godt kan være ) er de til at tale med...alt i alt en god oplevelse
__label__4 ,jeg har brugt dem til ferie på bornholm
__label__5 ,jeg giver ferratum 5 stjerner for de er hurtige til at låne penge ud.
__label__5 ,de er hurtige til at betjene en og til at sende pegne jeg fik dem samme dag som de godkendt min ansøgning
__label__5 ,har lånt penge mange gange hos ferratum uden nogen problem der er hurtig betjening og orden pådokumenter og kvitteringer.
__label__4 ,det er lynhurtigt at låne lidt penge. til sammenligningså har jeg prøvet at få et overtræk på mit kort i bankenog de skulle først kontaktes og herefter have nye skatteoplysninger og lavet et nyt budget. og det var for kr. 3.000 og det tog 4 dage . . ...
__label__3 ,hurtig svar og udbetaling. de manglende stjerne for ikke at få det beløb jeg bad om.
__label__5 ,dejligt anonymtskal ikke i banken og spørge/plage. pengene kommer dagen efterhurtigere kan det ikke gøres..prøver det bestemt igen....
__label__5 ,rigtig hurtig service og ingen der spørger hvad pengene skalbruges til
__label__5 ,lån på 1000kr. præciseoverskuelige oplysninger. hurtg ekspeditioningen ubehagelige overraskelser.
__label__4 ,hurtigt og nemt
__label__5 ,det går hurtigt ang at søge hurtigt svar og penge ind på kontoen.. plus fornuftige priser ang lån i forhold til andre
__label__5 ,som studerende i voksenlære er det ikke altid nemt at få det hele til at slå til. men da jeg fandt ferratum var det nemt lige at udfylde et ansøgningsskema og fik i løbet af få timer en sms med bevilling af lånog næste dag stod pengene på min konto. det er lige før det er hurtigere end at gå i banken.tusind tak til jer i ferratum
__label__5 ,en udmærket og hurtig service hvis man pludselig står og er gåetdød for kontanter sidst på måneden
__label__5 ,syntes det er en rigtig god service ferratum yder. har altid fået en fin behandling. kan varmt anbefales.
__label__5 ,ferratum er en rigtig god virksomhed jeg er meget godt tilfred med deres låne muligheder. skrevet af katrine petersen 5 stjerner medplus op
__label__5 ,jeg synes ferratum udbyder et godt og sikkert produkt. man føler sig særdeles godt serviceret af personalet samt hjemmeside.
__label__5 ,lige til at bruge når man skal bruge noget ekstrapenge!!
__label__5 ,som altid godv service samt hurtig behandling
__label__4 ,jeg har også haft stor glæde af muligheden for at låne hurtige penge. men jeg tilslutter mig indlægget omat der godt kunne være ekstra fordele (fx mindre gebyr) for fleregangsbrugere. der er jo ingen tvivl omat det er en ganske profitabel forretningferratum kører her.
__label__5 ,lynlån nem og hurtigmeget kundevenligbestemt noget jeg vil anbefale andredet er ærligt og reelkunne jeg give mere end 5 stjerner i min bedømmelsevil jeg give topkarakter....
__label__5 ,har altid fået en hurtig og god behandling ingen negativ oplevelse. mange + her fra
__label__3 ,urimligt at man kun kan låne et bestemtbeløb første og anden gang da de fleste godt kan betale de 3500 tilbage hurtigt det ville værer bedre hvis lånene kunne løbe over to måneder i stedet for en
__label__5 ,super hurtig service og meget nemt at have med at gøre.
__label__5 ,mange ++++++++++++++++++ til ferratum alt har fungeret til ug
__label__4 ,det er nemthurtigt og ikke alt for dyrt hvis man skal låne et mindre beløb
__label__5 ,jeg bruger hvor som helst som mine børne ønsker
__label__4 ,jeg fik en god behandling og vil bruge dem igen hvis det bliver nødvendigt mange tak
__label__5 ,ferratum er der når man har brug for hurtig penge det er dejlig.
__label__5 ,ingen problemerman kan bare ringeså er der hjælp på vej. de er altid venlige og hjælpsomme.
__label__5 ,hurtig udbetaling af lån. alt ok! ++
__label__5 ,hurtig og nem lån med rimelige renter havde pengene dagen efter på kontoen manglede lidt penge til en dyrlægeregning;lækkert at ferratum gik ind og hjalp der betal og du kan låne et pænt beløb..en meget tilfreds kunde der bruger jer igen hvis jeg er i pengenød...::mvh lone clausen6500 vojens
__label__5 ,god og hurtig betjening af lånet.
__label__5 ,hurtig betjening
__label__4 ,problemfrit. skal ikke besvære sig med at ringe til banken og være ydmyg -og prisen er ikke meget mere end et overtræk i min bank.
__label__5 ,jeg har haft to ganske udemærket oplevelser med ferratum a/s. ansøgningen blev behandlet som lovetog pengene stod allerede på min konto dagen efter at jeg havde bekræftiget min ansøgning. så ganske enkelt intet at klage over. det er måske lidt dyrtmen man vælger jo selv om man vil låne hos dem eller ej.
__label__4 ,hvis man vælger at tage et hurtig lånsom man kan betale af den følgende månedkan jeg kun anbefale ferratum. efter sendt ansøgningkom derpositivt svar 30min senere og pengene stod på kontoen 2 dage efter.god hjemmeside og fin service og vigtigst af altingen hokus pokus og dumme overraskelser over høje renter. man betale lånet tilbage over netbank eller girokortog så er det ude af verden.
__label__4 ,fra jeg bestiller ydelsen til pengene er der går der ikke 2 dage
__label__5 ,jeg synes ferratum skal have 5 stjernerda jeg synes de har en god og hurtig service.
